time,longitude,latitude,mag,depth
2017-11-12 00:15:00,120.7,23.64,3.4,13.3
2017-11-12 02:30:00,120.71,23.64,2.8,15.0
2017-11-12 06:45:00,122.01,24.7,4.6,71.4
2017-11-12 08:15:00,121.57,24.13,2.9,18.9
2017-11-12 08:30:00,121.57,24.13,3.0,18.4
2017-11-12 09:30:00,120.7,23.63,1.8,16.1
2017-11-12 11:30:00,120.71,23.63,3.9,13.4
2017-11-13 08:30:00,120.71,23.64,3.7,15.3
2017-11-13 14:15:00,120.53,23.37,2.6,10.6
2017-11-14 01:30:00,120.46,23.47,2.6,15.8
2017-11-14 06:30:00,121.08,24.78,1.9,6.6
2017-11-14 12:15:00,120.44,23.49,2.6,9.8
2017-11-16 01:30:00,120.46,23.46,3.2,15.5
2017-11-16 21:45:00,121.5,23.57,3.8,32.2
2017-11-17 16:45:00,120.71,23.63,2.9,14.0
2017-11-20 22:00:00,120.97,23.78,3.9,15.4
2017-11-21 10:45:00,120.71,23.63,3.7,14.3
2017-11-21 16:15:00,120.63,23.23,3.4,12.7
2017-11-22 22:15:00,120.72,23.58,5.6,15.2
2017-11-22 22:30:00,120.72,23.59,3.3,15.8
2017-11-22 22:45:00,120.73,23.59,3.1,16.0
2017-11-22 23:00:00,120.69,23.57,3.2,12.1
2017-11-22 23:30:00,120.74,23.58,3.1,14.9
2017-11-23 00:00:00,120.72,23.58,3.3,14.2
2017-11-23 02:30:00,120.72,23.59,3.2,15.9
2017-11-23 06:15:00,120.74,23.6,3.9,14.0
2017-11-24 04:45:00,120.71,23.59,5.0,16.4
2017-11-24 07:30:00,120.71,23.59,3.0,17.3
2017-11-24 14:00:00,120.71,23.59,3.3,15.5
2017-11-24 14:15:00,120.71,23.59,3.2,15.5
2017-11-24 17:00:00,120.71,23.59,2.9,16.5
2017-11-24 23:45:00,120.71,23.59,3.3,17.2
2017-11-25 00:00:00,120.74,23.59,3.3,13.1
2017-11-25 03:15:00,120.5,22.73,3.7,23.6
2017-11-25 17:30:00,120.71,23.59,3.4,16.3
2017-11-25 22:45:00,121.75,23.94,3.2,22.0
2017-11-26 00:00:00,120.72,23.59,3.1,17.4
2017-11-27 02:30:00,121.68,24.16,4.4,32.6
2017-11-27 08:45:00,120.5,23.51,2.5,10.9
2017-11-27 12:00:00,120.73,23.59,4.3,13.1
2017-11-28 05:30:00,120.74,23.59,2.9,12.5
2017-11-28 11:45:00,120.74,23.59,3.2,12.9
2017-11-29 11:30:00,121.43,23.26,3.7,28.3
2017-11-30 05:45:00,120.71,23.63,2.8,14.2
2017-11-30 22:30:00,120.72,23.59,3.3,16.3
2017-12-01 21:00:00,120.45,23.46,2.8,12.1
2017-12-03 00:00:00,122.64,24.54,4.5,88.8
2017-12-04 04:30:00,120.88,24.28,3.6,30.6
2017-12-04 06:00:00,121.59,23.81,3.3,27.8
2017-12-04 16:45:00,121.38,21.72,4.9,32.2
2017-12-04 17:30:00,121.68,24.01,3.6,33.5
2017-12-04 21:00:00,120.68,23.1,3.3,7.9
2017-12-05 06:00:00,121.82,24.28,3.3,10.3
2017-12-05 21:00:00,121.87,24.52,3.4,25.8
2017-12-08 04:30:00,121.44,23.3,3.4,26.1
2017-12-08 08:00:00,121.95,24.79,4.0,94.6
2017-12-08 11:30:00,122.42,24.36,5.2,79.0
2017-12-08 21:15:00,121.77,23.74,3.6,31.7
2017-12-09 03:00:00,121.69,24.24,4.0,17.9
2017-12-09 20:45:00,120.49,23.47,2.8,8.3
2017-12-10 14:15:00,120.3,23.16,2.6,11.9
2017-12-11 02:00:00,121.76,23.81,3.2,17.8
2017-12-11 10:30:00,121.48,23.91,2.8,15.3
2017-12-13 07:15:00,122.25,24.09,4.5,23.5
2017-12-13 14:00:00,121.64,24.02,2.5,8.4
2017-12-15 03:00:00,121.91,24.4,3.3,21.2
2017-12-15 21:45:00,121.48,23.92,3.0,17.5
2017-12-16 12:15:00,121.01,22.57,3.2,7.0
2017-12-17 12:00:00,120.92,22.84,3.7,6.7
2017-12-18 18:45:00,122.28,24.8,4.0,10.9
2017-12-20 14:00:00,121.47,23.93,3.0,17.9
2017-12-21 05:00:00,121.14,24.69,3.0,5.9
2017-12-21 05:45:00,121.14,24.69,2.6,5.6
2017-12-21 06:30:00,122.5,24.82,4.0,106.7
2017-12-22 13:15:00,120.7,23.64,3.3,14.1
2017-12-24 01:15:00,120.6,22.9,3.7,17.5
2017-12-24 23:00:00,120.72,23.59,4.3,16.6
2017-12-25 23:00:00,120.7,23.64,2.9,13.0
2017-12-26 23:15:00,120.44,23.17,3.5,10.6
2017-12-26 23:45:00,120.44,23.18,3.0,10.2
2017-12-27 04:00:00,121.35,23.11,4.1,19.0
2017-12-29 09:15:00,121.9,24.45,3.0,21.4
2017-12-29 17:45:00,121.14,24.69,2.7,6.5
2018-01-01 05:00:00,120.96,22.96,4.0,5.7
2018-01-01 11:15:00,121.24,22.87,3.8,8.9
2018-01-01 20:45:00,121.24,22.86,4.0,8.0
2018-01-02 02:00:00,120.73,23.58,2.8,16.1
2018-01-02 03:15:00,121.24,22.86,4.2,8.8
2018-01-02 04:00:00,121.25,22.85,3.7,7.6
2018-01-03 18:00:00,121.25,22.85,3.0,10.2
2018-01-06 00:30:00,122.0,24.81,4.2,90.0
2018-01-06 09:00:00,121.65,24.03,3.4,15.5
2018-01-06 10:45:00,121.47,23.92,3.5,17.1
2018-01-08 03:45:00,121.37,23.21,3.8,18.7
2018-01-08 14:15:00,120.93,24.34,4.1,7.1
2018-01-08 15:45:00,120.45,23.26,3.0,8.8
2018-01-08 16:15:00,121.62,22.05,3.9,16.8
2018-01-09 15:00:00,121.7,23.78,3.4,44.5
2018-01-10 04:15:00,121.41,22.15,3.4,24.7
2018-01-11 01:15:00,120.71,23.59,2.9,16.5
2018-01-11 06:45:00,121.61,24.04,2.6,9.4
2018-01-11 12:45:00,120.91,22.82,3.3,6.0
2018-01-12 00:30:00,121.86,24.27,3.4,11.7
2018-01-12 08:00:00,121.85,24.27,3.5,12.4
2018-01-12 16:45:00,121.91,24.44,3.5,22.0
2018-01-13 15:00:00,121.41,23.75,2.8,16.5
2018-01-15 06:00:00,121.82,23.83,3.9,21.3
2018-01-17 13:45:00,121.72,25.06,5.5,140.2
2018-01-17 19:45:00,121.68,24.71,3.5,47.8
2018-01-18 15:15:00,121.54,23.7,2.6,4.2
2018-01-19 07:45:00,122.14,24.51,4.1,74.5
2018-01-21 09:00:00,120.61,22.84,4.0,13.5
2018-01-21 13:45:00,120.14,22.86,3.1,18.5
2018-01-22 07:45:00,121.81,24.26,3.6,17.4
2018-01-22 15:00:00,120.72,23.59,3.2,14.9
2018-01-22 17:00:00,121.4,23.74,3.5,19.2
2018-01-22 23:00:00,122.12,24.16,4.0,45.4
2018-01-24 12:15:00,121.34,23.05,4.2,18.8
2018-01-25 08:15:00,120.63,23.21,2.7,8.0
2018-01-26 13:30:00,121.34,22.72,4.0,88.0
2018-01-27 00:30:00,120.99,22.97,4.5,5.7
2018-01-28 13:30:00,121.63,24.06,2.7,10.5
2018-01-28 14:30:00,121.47,23.92,3.0,16.7
2018-01-28 18:45:00,120.9,24.21,3.8,32.0
2018-01-30 02:30:00,121.79,24.4,2.3,6.4
2018-01-31 22:45:00,121.0,22.98,3.8,7.6
2018-01-31 23:15:00,121.0,22.98,3.2,7.0
2018-01-31 23:30:00,120.99,22.97,4.1,7.0
2018-02-01 09:00:00,120.98,22.97,3.9,6.4
2018-02-03 03:30:00,119.79,22.68,4.0,41.2
2018-02-03 12:15:00,121.66,24.61,3.2,6.6
2018-02-04 03:30:00,121.7,24.18,4.7,10.3
2018-02-04 16:30:00,121.18,24.59,3.1,4.0
2018-02-04 20:30:00,121.67,24.41,2.9,24.9
2018-02-04 21:00:00,121.7,24.21,5.3,3.0
2018-02-04 21:30:00,121.68,24.2,4.3,5.5
2018-02-04 21:45:00,121.74,24.15,5.8,10.6
2018-02-04 22:00:00,121.72,24.15,5.5,10.3
2018-02-04 22:15:00,121.68,24.18,4.9,3.8
2018-02-04 22:45:00,121.71,24.25,3.4,7.2
2018-02-04 23:00:00,121.73,24.22,3.4,9.9
2018-02-04 23:30:00,121.75,24.23,4.6,5.1
2018-02-05 00:00:00,121.7,24.12,2.8,8.1
2018-02-05 00:15:00,121.76,24.24,4.1,6.2
2018-02-05 00:45:00,121.8,24.26,4.5,3.8
2018-02-05 01:00:00,121.7,24.21,3.2,7.5
2018-02-05 01:15:00,121.79,24.23,3.8,5.4
2018-02-05 01:30:00,121.77,24.23,3.5,5.7
2018-02-05 01:45:00,121.73,24.1,3.6,8.6
2018-02-05 02:00:00,121.71,24.12,3.7,8.5
2018-02-05 02:30:00,121.78,24.19,4.2,7.9
2018-02-05 03:00:00,121.7,24.12,3.7,7.7
2018-02-05 03:30:00,121.75,24.17,3.4,11.1
2018-02-05 03:45:00,121.73,24.17,3.1,11.7
2018-02-05 04:45:00,121.75,24.24,3.5,10.6
2018-02-05 07:30:00,121.75,24.18,3.6,14.0
2018-02-05 08:30:00,121.7,24.11,3.4,9.2
2018-02-05 09:00:00,121.68,24.13,3.0,11.0
2018-02-05 09:45:00,121.75,24.2,3.6,11.6
2018-02-05 10:00:00,121.71,24.2,2.7,9.6
2018-02-05 10:45:00,121.79,24.21,3.2,9.0
2018-02-05 11:15:00,121.71,24.12,3.3,8.1
2018-02-05 11:45:00,121.76,24.23,3.5,10.4
2018-02-05 12:00:00,121.7,24.22,3.3,12.1
2018-02-05 12:30:00,121.72,24.2,4.2,8.7
2018-02-05 13:30:00,121.8,24.21,3.1,10.9
2018-02-05 14:30:00,121.8,24.2,3.5,12.1
2018-02-05 17:00:00,121.78,24.14,4.5,8.1
2018-02-05 17:30:00,121.74,24.1,4.5,8.9
2018-02-05 18:30:00,121.71,24.2,3.8,10.0
2018-02-05 19:30:00,121.75,24.2,3.0,12.4
2018-02-05 20:45:00,121.69,24.16,3.4,10.9
2018-02-05 21:45:00,121.71,24.25,3.0,13.0
2018-02-05 22:30:00,120.35,23.49,2.4,11.2
2018-02-05 23:45:00,121.74,24.11,5.0,8.3
2018-02-06 00:30:00,121.74,24.11,4.2,8.5
2018-02-06 00:45:00,121.72,24.11,3.4,8.1
2018-02-06 01:00:00,121.67,24.12,3.3,12.2
2018-02-06 01:30:00,121.81,24.15,4.6,13.2
2018-02-06 05:00:00,121.64,24.06,3.5,9.4
2018-02-06 07:30:00,121.78,24.3,3.6,11.4
2018-02-06 08:30:00,121.71,24.13,4.1,8.4
2018-02-06 12:30:00,121.72,24.11,3.7,8.4
2018-02-06 13:00:00,121.72,24.19,5.0,10.7
2018-02-06 14:15:00,121.73,24.11,4.1,8.3
2018-02-06 15:00:00,121.72,24.17,3.9,10.1
2018-02-06 15:45:00,121.78,24.19,3.2,11.3
2018-02-06 16:15:00,121.76,24.08,4.2,6.2
2018-02-06 16:30:00,121.77,24.08,4.5,6.7
2018-02-06 17:15:00,121.77,24.23,3.5,10.7
2018-02-06 21:30:00,121.69,24.14,4.1,10.0
2018-02-06 23:45:00,121.73,24.1,6.2,6.3
2018-02-07 00:00:00,121.61,23.98,3.7,4.2
2018-02-07 00:15:00,121.61,23.99,4.9,5.9
2018-02-07 00:30:00,121.65,24.04,3.9,6.1
2018-02-07 00:45:00,121.68,24.09,3.7,9.5
2018-02-07 01:00:00,121.78,24.21,3.9,8.3
2018-02-07 01:15:00,121.71,24.11,4.2,8.1
2018-02-07 01:30:00,121.64,24.02,3.1,6.9
2018-02-07 01:45:00,121.59,23.98,4.3,6.6
2018-02-07 02:00:00,121.71,24.04,5.3,4.2
2018-02-07 02:15:00,121.57,24.01,3.3,6.0
2018-02-07 02:30:00,121.76,24.08,3.7,6.6
2018-02-07 02:45:00,121.61,24.02,2.9,7.1
2018-02-07 03:00:00,121.68,24.04,4.0,8.5
2018-02-07 03:15:00,121.73,24.01,5.4,5.7
2018-02-07 03:30:00,121.72,24.0,4.8,7.1
2018-02-07 03:45:00,121.7,24.14,3.9,9.9
2018-02-07 04:00:00,121.68,24.08,3.4,8.4
2018-02-07 04:15:00,121.75,24.11,3.9,8.6
2018-02-07 04:30:00,121.75,24.01,3.8,6.9
2018-02-07 04:45:00,121.68,24.06,4.9,7.2
2018-02-07 05:00:00,121.59,23.97,4.3,6.5
2018-02-07 05:15:00,121.67,24.06,3.4,8.2
2018-02-07 05:30:00,121.62,24.0,3.0,6.4
2018-02-07 05:45:00,121.59,23.98,3.6,7.4
2018-02-07 06:00:00,121.6,24.0,3.0,6.1
2018-02-07 06:15:00,121.65,24.05,3.0,7.3
2018-02-07 06:30:00,121.76,24.25,3.1,9.7
2018-02-07 06:45:00,121.75,24.02,3.6,4.4
2018-02-07 07:00:00,121.71,24.06,4.8,5.9
2018-02-07 07:15:00,121.6,23.98,4.1,5.9
2018-02-07 07:30:00,121.65,24.03,4.9,7.5
2018-02-07 07:45:00,121.68,24.09,3.0,8.5
2018-02-07 08:00:00,121.62,24.01,3.1,6.1
2018-02-07 08:15:00,121.59,23.97,3.0,6.6
2018-02-07 08:45:00,121.62,23.96,2.6,5.3
2018-02-07 09:15:00,121.72,24.0,4.4,5.9
2018-02-07 09:30:00,121.57,23.91,3.4,9.1
2018-02-07 09:45:00,121.67,24.05,3.5,7.9
2018-02-07 10:15:00,121.72,24.07,4.9,7.7
2018-02-07 10:45:00,121.67,24.08,3.9,8.5
2018-02-07 11:15:00,121.71,24.09,3.4,8.9
2018-02-07 11:30:00,121.74,24.08,5.1,7.4
2018-02-07 11:45:00,121.66,24.04,4.0,7.4
2018-02-07 12:15:00,121.59,23.98,3.0,6.7
2018-02-07 12:30:00,121.61,24.0,4.0,6.8
2018-02-07 12:45:00,121.64,24.05,4.3,8.0
2018-02-07 13:00:00,121.72,23.99,4.3,7.4
2018-02-07 15:00:00,121.61,24.04,3.1,16.5
2018-02-07 15:30:00,121.66,24.06,3.1,7.6
2018-02-07 15:45:00,121.76,24.17,3.2,11.4
2018-02-07 16:15:00,121.68,24.09,4.1,8.3
2018-02-07 17:00:00,121.67,24.07,3.2,7.6
2018-02-07 17:30:00,121.6,23.99,3.4,6.4
2018-02-07 17:45:00,121.73,24.01,3.9,8.7
2018-02-07 18:15:00,121.67,24.21,4.5,12.7
2018-02-07 18:30:00,121.61,24.04,3.1,9.7
2018-02-07 19:00:00,121.73,24.0,5.0,8.2
2018-02-07 19:15:00,121.65,24.06,3.6,9.0
2018-02-07 19:30:00,121.57,23.9,4.0,10.2
2018-02-07 19:45:00,121.78,23.97,4.0,6.4
2018-02-07 20:30:00,121.68,24.1,3.6,8.7
2018-02-07 20:45:00,121.64,24.25,4.0,15.1
2018-02-07 21:00:00,121.77,24.08,5.1,7.2
2018-02-07 21:30:00,121.82,24.0,3.5,8.3
2018-02-07 21:45:00,121.64,24.05,3.1,7.8
2018-02-07 22:15:00,121.77,23.96,4.6,5.1
2018-02-07 23:15:00,121.78,24.08,5.8,7.8
2018-02-07 23:30:00,121.71,24.12,3.7,7.8
2018-02-07 23:45:00,121.82,24.1,4.4,6.0
2018-02-08 00:15:00,121.7,24.14,3.2,8.9
2018-02-08 01:30:00,121.59,23.99,3.1,7.5
2018-02-08 02:00:00,121.75,23.97,4.2,6.5
2018-02-08 02:15:00,121.58,23.9,3.3,19.8
2018-02-08 02:30:00,121.56,23.93,3.8,8.8
2018-02-08 04:45:00,121.59,24.02,2.4,5.5
2018-02-08 05:30:00,121.85,24.37,3.8,16.2
2018-02-08 05:45:00,121.72,24.09,3.7,8.4
2018-02-08 06:15:00,121.59,23.98,2.4,8.4
2018-02-08 06:30:00,121.7,24.12,3.2,8.8
2018-02-08 07:00:00,121.58,24.0,2.5,5.0
2018-02-08 07:15:00,121.59,23.94,3.1,21.8
2018-02-08 07:45:00,121.6,23.98,3.3,6.8
2018-02-08 08:45:00,121.58,23.97,5.0,11.5
2018-02-08 09:00:00,121.59,23.96,2.8,7.9
2018-02-08 09:15:00,121.72,24.13,3.0,10.3
2018-02-08 09:30:00,121.58,23.97,3.6,8.2
2018-02-08 09:45:00,121.6,23.96,3.1,7.3
2018-02-08 10:15:00,121.58,23.98,3.1,8.5
2018-02-08 10:30:00,121.75,24.17,4.1,13.3
2018-02-08 11:00:00,121.6,23.96,4.8,8.8
2018-02-08 11:15:00,121.6,23.97,4.1,7.3
2018-02-08 12:15:00,121.6,23.96,3.6,9.8
2018-02-08 13:00:00,121.58,23.98,3.3,8.9
2018-02-08 13:45:00,121.77,24.02,3.9,5.2
2018-02-08 15:00:00,121.62,24.05,3.3,13.2
2018-02-08 15:15:00,121.83,24.03,3.9,6.4
2018-02-08 15:30:00,121.79,24.2,3.6,10.7
2018-02-08 16:15:00,121.64,23.66,3.4,32.1
2018-02-08 16:30:00,121.74,24.1,4.0,6.6
2018-02-08 17:30:00,121.59,23.98,3.2,7.6
2018-02-08 17:45:00,121.6,24.04,3.2,8.9
2018-02-08 18:00:00,121.71,24.24,3.0,12.4
2018-02-08 21:15:00,121.76,24.17,3.4,12.2
2018-02-08 21:45:00,121.76,24.2,3.4,17.3
2018-02-08 22:30:00,121.78,24.05,3.7,8.6
2018-02-08 23:30:00,121.59,23.97,2.6,8.3
2018-02-09 00:00:00,121.77,24.45,3.4,6.6
2018-02-09 01:00:00,121.67,23.99,2.9,13.0
2018-02-09 01:15:00,121.65,24.05,3.1,10.6
2018-02-09 03:00:00,121.82,24.09,4.3,11.2
2018-02-09 04:00:00,121.82,24.02,4.0,5.9
2018-02-09 05:45:00,121.72,24.24,2.8,13.1
2018-02-09 06:15:00,121.58,23.9,3.4,7.7
2018-02-09 07:30:00,121.76,24.23,3.5,8.7
2018-02-09 08:30:00,121.57,24.03,2.2,7.0
2018-02-09 08:45:00,121.6,23.98,2.9,13.5
2018-02-09 09:15:00,121.61,24.01,2.4,11.8
2018-02-09 10:00:00,121.6,23.93,4.7,21.6
2018-02-09 11:30:00,121.71,24.11,3.3,8.8
2018-02-09 11:45:00,121.6,23.92,4.1,22.7
2018-02-09 12:00:00,121.59,23.94,2.8,17.7
2018-02-09 13:45:00,121.6,23.97,2.8,7.6
2018-02-09 14:00:00,121.6,23.97,2.7,7.6
2018-02-09 19:15:00,121.83,24.04,3.9,6.9
2018-02-09 22:45:00,121.8,24.02,4.2,6.8
2018-02-10 00:30:00,121.6,23.99,2.4,7.6
2018-02-10 01:30:00,121.7,24.22,3.1,12.3
2018-02-10 02:30:00,121.81,24.03,4.7,5.8
2018-02-10 04:15:00,121.6,23.98,3.6,9.4
2018-02-10 05:15:00,121.58,23.98,3.7,8.3
2018-02-10 05:45:00,121.58,23.99,2.5,8.1
2018-02-10 06:30:00,121.58,23.99,2.4,9.2
2018-02-10 08:45:00,121.63,24.04,3.6,8.0
2018-02-10 09:00:00,121.66,24.04,2.9,7.4
2018-02-10 09:30:00,121.58,23.96,2.1,8.2
2018-02-10 10:15:00,121.61,24.0,3.2,8.1
2018-02-10 11:45:00,121.57,23.89,3.8,7.9
2018-02-10 13:15:00,121.61,24.03,2.8,6.7
2018-02-10 13:45:00,121.64,24.03,2.7,6.6
2018-02-10 14:30:00,121.65,24.02,3.0,7.6
2018-02-10 15:00:00,121.77,24.18,3.8,9.1
2018-02-10 15:30:00,121.59,23.96,3.7,9.0
2018-02-10 15:45:00,121.84,24.23,4.7,10.9
2018-02-10 16:30:00,121.6,23.97,3.6,8.2
2018-02-10 18:00:00,121.75,24.16,3.2,11.3
2018-02-10 18:15:00,121.67,24.1,3.6,8.7
2018-02-10 18:30:00,121.71,24.2,3.5,10.9
2018-02-10 20:00:00,121.57,23.92,2.5,9.8
2018-02-11 00:15:00,121.57,23.95,3.1,8.8
2018-02-11 01:45:00,121.59,23.97,3.4,8.0
2018-02-11 04:45:00,121.62,24.03,2.6,8.6
2018-02-11 06:00:00,121.46,23.9,2.7,17.1
2018-02-11 06:15:00,121.55,23.9,3.5,10.4
2018-02-11 07:00:00,121.56,23.91,2.8,10.7
2018-02-11 10:45:00,120.67,22.83,3.1,18.2
2018-02-11 13:15:00,121.57,23.89,3.2,6.7
2018-02-11 15:30:00,121.57,23.91,4.2,8.5
2018-02-11 16:00:00,121.57,23.89,2.9,9.1
2018-02-11 16:15:00,121.58,23.94,3.9,8.2
2018-02-11 17:30:00,121.57,23.94,3.1,9.0
2018-02-11 17:45:00,121.76,24.24,3.3,9.7
2018-02-11 18:30:00,121.58,23.96,3.4,8.4
2018-02-11 22:30:00,121.92,24.43,3.8,23.0
2018-02-12 05:30:00,121.56,23.9,2.6,9.3
2018-02-12 06:30:00,121.57,23.94,2.2,10.6
2018-02-12 09:45:00,121.6,24.0,2.2,5.2
2018-02-12 10:15:00,121.79,24.02,3.9,4.3
2018-02-12 11:15:00,121.76,24.22,3.6,16.8
2018-02-12 11:45:00,121.76,24.22,3.6,17.0
2018-02-12 12:45:00,121.77,24.22,3.8,17.1
2018-02-12 14:30:00,121.56,23.91,2.8,9.7
2018-02-12 18:30:00,121.6,24.03,2.8,9.1
2018-02-12 19:15:00,121.73,24.22,3.7,11.2
2018-02-12 20:30:00,121.58,24.0,2.3,4.2
2018-02-12 21:45:00,121.56,23.89,3.1,9.6
2018-02-13 00:00:00,121.57,24.03,3.0,6.9
2018-02-13 00:30:00,121.75,24.22,3.1,17.3
2018-02-13 03:15:00,121.61,24.32,3.3,26.2
2018-02-13 04:00:00,121.57,23.93,2.9,9.6
2018-02-13 04:15:00,121.57,23.93,2.7,9.3
2018-02-13 08:00:00,121.58,23.93,3.6,8.6
2018-02-13 09:00:00,121.59,23.94,2.2,9.4
2018-02-13 09:15:00,121.63,24.04,3.3,7.8
2018-02-13 10:45:00,121.57,23.9,3.3,8.1
2018-02-13 13:30:00,121.69,24.1,2.9,10.1
2018-02-13 22:30:00,121.56,23.9,2.8,8.5
2018-02-14 07:45:00,121.68,24.14,2.9,13.2
2018-02-14 08:15:00,121.57,23.89,4.2,9.5
2018-02-14 08:30:00,121.57,23.9,2.6,9.8
2018-02-14 13:45:00,121.58,23.92,3.4,6.3
2018-02-15 01:30:00,121.6,23.98,2.7,5.7
2018-02-15 02:15:00,121.81,24.18,4.3,7.7
2018-02-15 03:00:00,121.75,24.24,2.9,9.8
2018-02-15 04:30:00,121.78,24.17,3.8,14.7
2018-02-15 06:30:00,121.77,24.17,3.1,14.4
2018-02-15 12:15:00,121.69,24.15,3.2,10.8
2018-02-15 15:00:00,121.47,23.94,3.1,19.6
2018-02-16 00:45:00,121.8,24.28,3.0,11.9
2018-02-16 07:30:00,121.71,24.21,4.0,8.6
2018-02-16 09:45:00,121.58,23.97,2.4,6.6
2018-02-16 14:00:00,121.62,24.02,3.0,7.3
2018-02-16 15:45:00,121.56,23.91,3.5,9.1
2018-02-16 18:45:00,121.77,24.23,3.3,15.8
2018-02-17 03:45:00,121.77,24.18,3.8,14.4
2018-02-17 07:30:00,121.59,23.97,2.5,6.9
2018-02-17 17:00:00,121.32,22.63,4.5,20.4
2018-02-18 00:15:00,121.59,23.99,2.2,7.8
2018-02-18 04:45:00,121.77,24.23,3.1,15.7
2018-02-18 05:00:00,121.51,23.88,2.5,10.7
2018-02-19 03:15:00,121.1,23.86,4.6,27.5
2018-02-19 16:15:00,121.1,23.86,3.2,26.8
2018-02-19 22:45:00,121.61,24.59,5.5,52.7
2018-02-20 06:45:00,121.71,24.13,3.2,9.2
2018-02-20 08:00:00,121.7,24.13,3.3,10.5
2018-02-20 13:00:00,121.0,22.98,3.6,7.0
2018-02-20 14:30:00,120.8,23.99,3.2,26.5
2018-02-20 22:00:00,121.6,24.07,3.4,8.6
2018-02-21 04:15:00,121.56,23.9,2.6,8.8
2018-02-21 08:00:00,121.6,24.07,3.0,8.1
2018-02-21 13:15:00,120.78,23.29,4.0,14.6
2018-02-21 16:00:00,121.6,24.07,2.8,8.1
2018-02-22 04:00:00,121.76,24.25,3.1,9.4
2018-02-22 07:00:00,121.53,23.41,5.6,35.6
2018-02-22 21:15:00,121.81,24.03,3.5,49.0
2018-02-23 13:15:00,120.15,23.14,2.7,14.9
2018-02-25 00:45:00,121.59,24.0,2.2,6.3
2018-02-25 03:45:00,121.8,24.79,4.3,77.3
2018-02-25 04:00:00,121.71,24.2,3.6,7.8
2018-02-25 07:45:00,121.56,24.18,2.8,23.1
2018-02-25 10:00:00,121.57,23.83,3.6,22.0
2018-02-25 10:15:00,121.63,24.0,3.3,7.0
2018-02-25 18:45:00,121.75,24.27,3.1,8.9
2018-02-26 01:15:00,121.58,23.89,2.8,7.9
2018-02-26 02:15:00,121.9,24.43,5.4,22.1
2018-02-26 05:15:00,121.82,24.24,3.2,10.6
2018-02-26 14:45:00,121.67,23.39,4.1,28.7
2018-02-26 22:00:00,121.6,23.96,3.5,7.1
2018-02-27 23:30:00,121.5,23.38,3.7,31.3
2018-02-28 12:00:00,121.81,24.2,3.6,8.3
2018-03-01 05:15:00,121.59,23.97,2.1,5.9
2018-03-01 21:30:00,123.92,24.42,5.8,68.3
2018-03-01 22:00:00,121.59,23.93,2.3,8.2
2018-03-02 00:00:00,121.73,24.68,2.8,8.7
2018-03-02 00:45:00,121.56,24.18,2.8,23.8
2018-03-02 01:45:00,121.58,23.96,2.4,7.7
2018-03-02 11:30:00,122.92,24.32,5.3,42.2
2018-03-02 19:45:00,121.6,24.0,2.0,6.4
2018-03-03 17:00:00,120.58,23.06,3.5,8.4
2018-03-04 01:15:00,121.84,24.46,2.8,8.6
2018-03-04 01:30:00,121.71,24.18,4.9,10.1
2018-03-04 10:30:00,121.79,23.92,3.2,3.2
2018-03-04 11:15:00,121.73,24.18,3.3,8.2
2018-03-04 14:30:00,121.76,21.9,4.4,23.6
2018-03-04 23:15:00,121.64,24.05,2.5,8.2
2018-03-05 22:30:00,121.7,24.25,2.4,12.4
2018-03-06 11:15:00,121.58,23.97,2.9,7.0
2018-03-06 12:30:00,121.51,25.02,2.2,5.1
2018-03-06 15:00:00,121.58,23.89,3.8,8.3
2018-03-06 17:30:00,121.86,24.7,4.9,81.7
2018-03-08 23:15:00,121.72,24.2,3.3,8.1
2018-03-09 15:00:00,121.81,24.2,2.9,18.9
2018-03-09 21:45:00,121.64,24.01,3.7,7.4
2018-03-10 12:30:00,121.49,23.45,3.8,26.0
2018-03-11 17:45:00,121.66,24.35,2.7,6.6
2018-03-12 08:15:00,120.81,23.19,3.5,6.2
2018-03-14 12:30:00,120.8,22.34,3.2,7.8
2018-03-14 14:00:00,120.8,22.34,3.6,8.0
2018-03-14 18:45:00,121.84,24.15,4.3,8.3
2018-03-14 19:00:00,121.81,24.16,3.9,6.8
2018-03-14 21:00:00,121.83,24.15,4.2,5.7
2018-03-15 19:45:00,121.01,24.04,4.1,17.2
2018-03-16 13:15:00,121.64,24.05,2.8,9.1
2018-03-17 09:00:00,121.64,24.34,3.5,23.6
2018-03-17 09:30:00,121.64,24.33,3.3,23.3
2018-03-18 10:45:00,121.38,23.2,4.2,18.1
2018-03-18 22:30:00,121.91,24.44,3.6,22.7
2018-03-19 20:00:00,121.92,24.51,3.1,13.5
2018-03-20 17:15:00,120.54,23.3,5.3,11.2
2018-03-20 20:30:00,121.84,24.53,3.2,8.5
2018-03-21 12:45:00,121.61,24.01,3.5,9.4
2018-03-21 18:30:00,121.84,24.54,3.6,8.5
2018-03-22 22:15:00,120.62,23.59,4.7,7.7
2018-03-26 21:15:00,121.5,24.41,2.5,6.9
2018-03-28 09:00:00,121.73,24.41,3.4,7.9
2018-03-28 11:30:00,121.5,24.4,3.3,7.1
2018-03-28 12:15:00,121.86,24.48,2.7,10.8
2018-03-28 18:15:00,121.98,24.65,4.9,63.7
2018-03-28 20:30:00,120.61,23.54,2.9,9.5
2018-03-29 08:15:00,121.01,24.0,5.0,11.1
2018-03-29 09:00:00,121.0,24.0,3.3,10.0
